Id,Attraction,Attraction Type,Review Month,Visit Month,Reviewer Rating,Reviewer Level,Reason for Poor Rating,Reviewer Type,Text,Long Text
1892,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,5,7,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1893,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,7,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1894,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,7,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1895,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,4,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1896,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,4,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1897,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,6,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1898,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,2,8,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1899,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,10,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1900,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,8,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1901,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,2,1,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1902,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,10,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1903,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,2,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1904,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,6,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1905,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,10,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1906,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,8,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1907,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,2,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1908,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,8,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1909,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,10,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1910,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,9,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1911,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,5,8,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1912,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,10,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1913,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,4,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1914,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,8,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1915,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,10,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1916,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,1,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1917,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,2,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1918,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,6,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1919,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,2,7,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1920,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,4,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1921,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,10,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1922,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,4,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1923,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,6,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1924,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,8,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1925,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,2,10,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1926,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,4,7,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1927,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,5,3,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1928,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,4,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1929,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,8,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1930,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,9,Expensive,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1931,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,1,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1932,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,3,2,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1933,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,5,8,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1934,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,2,6,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1935,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,4,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1936,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,1,7,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1937,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,5,4,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1938,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,2,1,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
1939,Gardens by the Bay,"Gardens, Nature & Park",201612,2016-12,2,5,Staff,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
